entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2026-01-0740,2026-01,2026-01-21,2026-01-21,6000-Operating,1000-Cash,1980044,19800.44,premium support 2026-01,FedEx,,HAP-2026-01-0740,HAP-2026-01-0740,historical_ap,volume_opex
JE-HAP-2026-01-0741,2026-01,2026-01-21,2026-01-21,6000-Operating,1000-Cash,7755,77.55,warehouse consumables 2026-01,Pagaya Coffee Service,,HAP-2026-01-0741,HAP-2026-01-0741,historical_ap,volume_opex
JE-HAP-2026-01-0742,2026-01,2026-01-21,2026-01-21,6000-Operating,1000-Cash,4866,48.66,security monitoring hosts 2026-01,Stripe Processing,,HAP-2026-01-0742,HAP-2026-01-0742,historical_ap,volume_opex
JE-HAP-2026-01-0743,2026-01,2026-01-21,2026-01-21,6000-Operating,1000-Cash,9077,90.77,usage overage block 2026-01,Boston Edison Steam,,HAP-2026-01-0743,HAP-2026-01-0743,historical_ap,volume_opex
JE-HAP-2026-01-0744,2026-01,2026-01-21,2026-01-21,6000-Operating,1000-Cash,1440088,14400.88,premium support 2026-01,Linear App,,HAP-2026-01-0744,HAP-2026-01-0744,historical_ap,volume_opex
JE-HAP-2026-01-0745,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,13599,135.99,usage overage block 2026-01,Stripe Processing,,HAP-2026-01-0745,HAP-2026-01-0745,historical_ap,volume_opex
JE-HAP-2026-01-0746,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,1980110,19801.1,premium support 2026-01,Boston Edison Steam,,HAP-2026-01-0746,HAP-2026-01-0746,historical_ap,volume_opex
JE-HAP-2026-01-0747,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,7821,78.21,warehouse consumables 2026-01,Linear App,,HAP-2026-01-0747,HAP-2026-01-0747,historical_ap,volume_opex
JE-HAP-2026-01-0748,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,4932,49.32,security monitoring hosts 2026-01,Amazon Web Services,,HAP-2026-01-0748,HAP-2026-01-0748,historical_ap,volume_opex
JE-HAP-2026-01-0749,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,9143,91.43,usage overage block 2026-01,Datadog,,HAP-2026-01-0749,HAP-2026-01-0749,historical_ap,volume_opex
JE-HAP-2026-01-0750,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,1440154,14401.54,premium support 2026-01,Hartford Insurance,,HAP-2026-01-0750,HAP-2026-01-0750,historical_ap,volume_opex
JE-HAP-2026-01-0751,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,38665,386.65,warehouse consumables 2026-01,Harbor Electric,,HAP-2026-01-0751,HAP-2026-01-0751,historical_ap,volume_opex
JE-HAP-2026-01-0752,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,1376,13.76,security monitoring hosts 2026-01,Freightline Logistics,,HAP-2026-01-0752,HAP-2026-01-0752,historical_ap,volume_opex
JE-HAP-2026-01-0753,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,4687,46.87,usage overage block 2026-01,Notion Labs,,HAP-2026-01-0753,HAP-2026-01-0753,historical_ap,volume_opex
JE-HAP-2026-01-0754,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,900198,9001.98,premium support 2026-01,Zoom Video,,HAP-2026-01-0754,HAP-2026-01-0754,historical_ap,volume_opex
JE-HAP-2026-01-0755,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,27159,271.59,warehouse consumables 2026-01,Helios Hardware Supply,,HAP-2026-01-0755,HAP-2026-01-0755,historical_ap,volume_opex
JE-HAP-2026-01-0756,2026-01,2026-01-22,2026-01-22,6000-Operating,1000-Cash,11020,110.2,security monitoring hosts 2026-01,ADP,,HAP-2026-01-0756,HAP-2026-01-0756,historical_ap,volume_opex
JE-HAP-2026-01-0757,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,38731,387.31,warehouse consumables 2026-01,Zoom Video,,HAP-2026-01-0757,HAP-2026-01-0757,historical_ap,volume_opex
JE-HAP-2026-01-0758,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,1442,14.42,security monitoring hosts 2026-01,Helios Hardware Supply,,HAP-2026-01-0758,HAP-2026-01-0758,historical_ap,volume_opex
JE-HAP-2026-01-0759,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,4500,45.0,usage overage block 2026-01,ADP,,HAP-2026-01-0759,HAP-2026-01-0759,historical_ap,volume_opex
JE-HAP-2026-01-0760,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,900011,9000.11,premium support 2026-01,CleanRoom Janitorial,,HAP-2026-01-0760,HAP-2026-01-0760,historical_ap,volume_opex
JE-HAP-2026-01-0761,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,26972,269.72,warehouse consumables 2026-01,Adyen NV,,HAP-2026-01-0761,HAP-2026-01-0761,historical_ap,volume_opex
JE-HAP-2026-01-0762,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,10833,108.33,security monitoring hosts 2026-01,Carta,,HAP-2026-01-0762,HAP-2026-01-0762,historical_ap,volume_opex
JE-HAP-2026-01-0763,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,16544,165.44,usage overage block 2026-01,Acme Supplies,,HAP-2026-01-0763,HAP-2026-01-0763,historical_ap,volume_opex
JE-HAP-2026-01-0764,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,360055,3600.55,premium support 2026-01,Northline Fabrication,,HAP-2026-01-0764,HAP-2026-01-0764,historical_ap,volume_opex
JE-HAP-2026-01-0765,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,15466,154.66,warehouse consumables 2026-01,Slack Technologies,,HAP-2026-01-0765,HAP-2026-01-0765,historical_ap,volume_opex
JE-HAP-2026-01-0766,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,7277,72.77,security monitoring hosts 2026-01,Orbit Analytics,,HAP-2026-01-0766,HAP-2026-01-0766,historical_ap,volume_opex
JE-HAP-2026-01-0767,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,12088,120.88,usage overage block 2026-01,Lindholm & Ruiz LLP,,HAP-2026-01-0767,HAP-2026-01-0767,historical_ap,volume_opex
JE-HAP-2026-01-0768,2026-01,2026-01-23,2026-01-23,6000-Operating,1000-Cash,1800099,18000.99,premium support 2026-01,Lenovo,,HAP-2026-01-0768,HAP-2026-01-0768,historical_ap,volume_opex
JE-HAP-2026-01-0769,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,16610,166.1,usage overage block 2026-01,Orbit Analytics,,HAP-2026-01-0769,HAP-2026-01-0769,historical_ap,volume_opex
JE-HAP-2026-01-0770,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,360121,3601.21,premium support 2026-01,Lindholm & Ruiz LLP,,HAP-2026-01-0770,HAP-2026-01-0770,historical_ap,volume_opex
JE-HAP-2026-01-0771,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,15532,155.32,warehouse consumables 2026-01,Lenovo,,HAP-2026-01-0771,HAP-2026-01-0771,historical_ap,volume_opex
JE-HAP-2026-01-0772,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,7343,73.43,security monitoring hosts 2026-01,Snowflake,,HAP-2026-01-0772,HAP-2026-01-0772,historical_ap,volume_opex
JE-HAP-2026-01-0773,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,12154,121.54,usage overage block 2026-01,Atlassian,,HAP-2026-01-0773,HAP-2026-01-0773,historical_ap,volume_opex
JE-HAP-2026-01-0774,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,1800165,18001.65,premium support 2026-01,Harbor Power & Light,,HAP-2026-01-0774,HAP-2026-01-0774,historical_ap,volume_opex
JE-HAP-2026-01-0775,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,4026,40.26,warehouse consumables 2026-01,WeWork Cambridge,,HAP-2026-01-0775,HAP-2026-01-0775,historical_ap,volume_opex
JE-HAP-2026-01-0776,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,3787,37.87,security monitoring hosts 2026-01,Kendall Square Parking,,HAP-2026-01-0776,HAP-2026-01-0776,historical_ap,volume_opex
JE-HAP-2026-01-0777,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,7698,76.98,usage overage block 2026-01,DocuSign,,HAP-2026-01-0777,HAP-2026-01-0777,historical_ap,volume_opex
JE-HAP-2026-01-0778,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,1260209,12602.09,premium support 2026-01,Gusto Payroll,,HAP-2026-01-0778,HAP-2026-01-0778,historical_ap,volume_opex
JE-HAP-2026-01-0779,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,34870,348.7,warehouse consumables 2026-01,Acme Supplies LLC,,HAP-2026-01-0779,HAP-2026-01-0779,historical_ap,volume_opex
JE-HAP-2026-01-0780,2026-01,2026-01-24,2026-01-24,6000-Operating,1000-Cash,13431,134.31,security monitoring hosts 2026-01,Office Depot,,HAP-2026-01-0780,HAP-2026-01-0780,historical_ap,volume_opex
JE-HAP-2026-01-0781,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,4092,40.92,warehouse consumables 2026-01,Gusto Payroll,,HAP-2026-01-0781,HAP-2026-01-0781,historical_ap,volume_opex
JE-HAP-2026-01-0782,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,3600,36.0,security monitoring hosts 2026-01,Acme Supplies LLC,,HAP-2026-01-0782,HAP-2026-01-0782,historical_ap,volume_opex
JE-HAP-2026-01-0783,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,7511,75.11,usage overage block 2026-01,Office Depot,,HAP-2026-01-0783,HAP-2026-01-0783,historical_ap,volume_opex
JE-HAP-2026-01-0784,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,1260022,12600.22,premium support 2026-01,Figma,,HAP-2026-01-0784,HAP-2026-01-0784,historical_ap,volume_opex
JE-HAP-2026-01-0785,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,34683,346.83,warehouse consumables 2026-01,Cambridge Properties,,HAP-2026-01-0785,HAP-2026-01-0785,historical_ap,volume_opex
JE-HAP-2026-01-0786,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,13244,132.44,security monitoring hosts 2026-01,GitHub,,HAP-2026-01-0786,HAP-2026-01-0786,historical_ap,volume_opex
JE-HAP-2026-01-0787,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,3055,30.55,usage overage block 2026-01,Misc Supplies,,HAP-2026-01-0787,HAP-2026-01-0787,historical_ap,volume_opex
JE-HAP-2026-01-0788,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,720066,7200.66,premium support 2026-01,Okta,,HAP-2026-01-0788,HAP-2026-01-0788,historical_ap,volume_opex
JE-HAP-2026-01-0789,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,23177,231.77,warehouse consumables 2026-01,Cloudflare,,HAP-2026-01-0789,HAP-2026-01-0789,historical_ap,volume_opex
JE-HAP-2026-01-0790,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,9688,96.88,security monitoring hosts 2026-01,Staples Business Advantage,,HAP-2026-01-0790,HAP-2026-01-0790,historical_ap,volume_opex
JE-HAP-2026-01-0791,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,15099,150.99,usage overage block 2026-01,Comcast Business,,HAP-2026-01-0791,HAP-2026-01-0791,historical_ap,volume_opex
JE-HAP-2026-01-0792,2026-01,2026-01-25,2026-01-25,6000-Operating,1000-Cash,180110,1801.1,premium support 2026-01,HubSpot,,HAP-2026-01-0792,HAP-2026-01-0792,historical_ap,volume_opex
JE-HAP-2026-01-0793,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,3121,31.21,usage overage block 2026-01,Staples Business Advantage,,HAP-2026-01-0793,HAP-2026-01-0793,historical_ap,volume_opex
JE-HAP-2026-01-0794,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,720132,7201.32,premium support 2026-01,Comcast Business,,HAP-2026-01-0794,HAP-2026-01-0794,historical_ap,volume_opex
JE-HAP-2026-01-0795,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,23243,232.43,warehouse consumables 2026-01,HubSpot,,HAP-2026-01-0795,HAP-2026-01-0795,historical_ap,volume_opex
JE-HAP-2026-01-0796,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,9754,97.54,security monitoring hosts 2026-01,Palo Alto Networks,,HAP-2026-01-0796,HAP-2026-01-0796,historical_ap,volume_opex
JE-HAP-2026-01-0797,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,15165,151.65,usage overage block 2026-01,Vanta,,HAP-2026-01-0797,HAP-2026-01-0797,historical_ap,volume_opex
JE-HAP-2026-01-0798,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,180176,1801.76,premium support 2026-01,Acme Supply Co.,,HAP-2026-01-0798,HAP-2026-01-0798,historical_ap,volume_opex
JE-HAP-2026-01-0799,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,11737,117.37,warehouse consumables 2026-01,Helios Hardware,,HAP-2026-01-0799,HAP-2026-01-0799,historical_ap,volume_opex
JE-HAP-2026-01-0800,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,6198,61.98,security monitoring hosts 2026-01,Google Cloud,,HAP-2026-01-0800,HAP-2026-01-0800,historical_ap,volume_opex
JE-HAP-2026-01-0801,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,10709,107.09,usage overage block 2026-01,Dell Technologies,,HAP-2026-01-0801,HAP-2026-01-0801,historical_ap,volume_opex
JE-HAP-2026-01-0802,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,1620220,16202.2,premium support 2026-01,Shadow Vendor LLC,,HAP-2026-01-0802,HAP-2026-01-0802,historical_ap,volume_opex
JE-HAP-2026-01-0803,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,42581,425.81,warehouse consumables 2026-01,Twilio,,HAP-2026-01-0803,HAP-2026-01-0803,historical_ap,volume_opex
JE-HAP-2026-01-0804,2026-01,2026-01-26,2026-01-26,6000-Operating,1000-Cash,2642,26.42,security monitoring hosts 2026-01,CrowdStrike,,HAP-2026-01-0804,HAP-2026-01-0804,historical_ap,volume_opex
JE-HAP-2026-01-0805,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,11550,115.5,warehouse consumables 2026-01,Shadow Vendor LLC,,HAP-2026-01-0805,HAP-2026-01-0805,historical_ap,volume_opex
JE-HAP-2026-01-0806,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,6011,60.11,security monitoring hosts 2026-01,Twilio,,HAP-2026-01-0806,HAP-2026-01-0806,historical_ap,volume_opex
JE-HAP-2026-01-0807,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,10522,105.22,usage overage block 2026-01,CrowdStrike,,HAP-2026-01-0807,HAP-2026-01-0807,historical_ap,volume_opex
JE-HAP-2026-01-0808,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,1620033,16200.33,premium support 2026-01,Northline Fab Group,,HAP-2026-01-0808,HAP-2026-01-0808,historical_ap,volume_opex
JE-HAP-2026-01-0809,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,42394,423.94,warehouse consumables 2026-01,FedEx,,HAP-2026-01-0809,HAP-2026-01-0809,historical_ap,volume_opex
JE-HAP-2026-01-0810,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,2455,24.55,security monitoring hosts 2026-01,Pagaya Coffee Service,,HAP-2026-01-0810,HAP-2026-01-0810,historical_ap,volume_opex
JE-HAP-2026-01-0811,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,6066,60.66,usage overage block 2026-01,Stripe Processing,,HAP-2026-01-0811,HAP-2026-01-0811,historical_ap,volume_opex
JE-HAP-2026-01-0812,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,1080077,10800.77,premium support 2026-01,Boston Edison Steam,,HAP-2026-01-0812,HAP-2026-01-0812,historical_ap,volume_opex
JE-HAP-2026-01-0813,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,30888,308.88,warehouse consumables 2026-01,Linear App,,HAP-2026-01-0813,HAP-2026-01-0813,historical_ap,volume_opex
JE-HAP-2026-01-0814,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,12099,120.99,security monitoring hosts 2026-01,Amazon Web Services,,HAP-2026-01-0814,HAP-2026-01-0814,historical_ap,volume_opex
JE-HAP-2026-01-0815,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,1610,16.1,usage overage block 2026-01,Datadog,,HAP-2026-01-0815,HAP-2026-01-0815,historical_ap,volume_opex
JE-HAP-2026-01-0816,2026-01,2026-01-27,2026-01-27,6000-Operating,1000-Cash,540121,5401.21,premium support 2026-01,Hartford Insurance,,HAP-2026-01-0816,HAP-2026-01-0816,historical_ap,volume_opex
JE-HAP-2026-01-0817,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,6132,61.32,usage overage block 2026-01,Amazon Web Services,,HAP-2026-01-0817,HAP-2026-01-0817,historical_ap,volume_opex
JE-HAP-2026-01-0818,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,1080143,10801.43,premium support 2026-01,Datadog,,HAP-2026-01-0818,HAP-2026-01-0818,historical_ap,volume_opex
JE-HAP-2026-01-0819,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,30954,309.54,warehouse consumables 2026-01,Hartford Insurance,,HAP-2026-01-0819,HAP-2026-01-0819,historical_ap,volume_opex
JE-HAP-2026-01-0820,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,12165,121.65,security monitoring hosts 2026-01,Harbor Electric,,HAP-2026-01-0820,HAP-2026-01-0820,historical_ap,volume_opex
JE-HAP-2026-01-0821,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,1676,16.76,usage overage block 2026-01,Freightline Logistics,,HAP-2026-01-0821,HAP-2026-01-0821,historical_ap,volume_opex
JE-HAP-2026-01-0822,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,540187,5401.87,premium support 2026-01,Notion Labs,,HAP-2026-01-0822,HAP-2026-01-0822,historical_ap,volume_opex
JE-HAP-2026-01-0823,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,19448,194.48,warehouse consumables 2026-01,Zoom Video,,HAP-2026-01-0823,HAP-2026-01-0823,historical_ap,volume_opex
JE-HAP-2026-01-0824,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,8609,86.09,security monitoring hosts 2026-01,Helios Hardware Supply,,HAP-2026-01-0824,HAP-2026-01-0824,historical_ap,volume_opex
JE-HAP-2026-01-0825,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,13720,137.2,usage overage block 2026-01,ADP,,HAP-2026-01-0825,HAP-2026-01-0825,historical_ap,volume_opex
JE-HAP-2026-01-0826,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,1980231,19802.31,premium support 2026-01,CleanRoom Janitorial,,HAP-2026-01-0826,HAP-2026-01-0826,historical_ap,volume_opex
JE-HAP-2026-01-0827,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,7942,79.42,warehouse consumables 2026-01,Adyen NV,,HAP-2026-01-0827,HAP-2026-01-0827,historical_ap,volume_opex
JE-HAP-2026-01-0828,2026-01,2026-01-28,2026-01-28,6000-Operating,1000-Cash,4800,48.0,security monitoring hosts 2026-01,Carta,,HAP-2026-01-0828,HAP-2026-01-0828,historical_ap,volume_opex
JE-HAP-2026-01-0829,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,19261,192.61,warehouse consumables 2026-01,CleanRoom Janitorial,,HAP-2026-01-0829,HAP-2026-01-0829,historical_ap,volume_opex
JE-HAP-2026-01-0830,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,8422,84.22,security monitoring hosts 2026-01,Adyen NV,,HAP-2026-01-0830,HAP-2026-01-0830,historical_ap,volume_opex
JE-HAP-2026-01-0831,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,13533,135.33,usage overage block 2026-01,Carta,,HAP-2026-01-0831,HAP-2026-01-0831,historical_ap,volume_opex
JE-HAP-2026-01-0832,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,1980044,19800.44,premium support 2026-01,Acme Supplies,,HAP-2026-01-0832,HAP-2026-01-0832,historical_ap,volume_opex
JE-HAP-2026-01-0833,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,7755,77.55,warehouse consumables 2026-01,Northline Fabrication,,HAP-2026-01-0833,HAP-2026-01-0833,historical_ap,volume_opex
JE-HAP-2026-01-0834,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,4866,48.66,security monitoring hosts 2026-01,Slack Technologies,,HAP-2026-01-0834,HAP-2026-01-0834,historical_ap,volume_opex
JE-HAP-2026-01-0835,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,9077,90.77,usage overage block 2026-01,Orbit Analytics,,HAP-2026-01-0835,HAP-2026-01-0835,historical_ap,volume_opex
JE-HAP-2026-01-0836,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,1440088,14400.88,premium support 2026-01,Lindholm & Ruiz LLP,,HAP-2026-01-0836,HAP-2026-01-0836,historical_ap,volume_opex
JE-HAP-2026-01-0837,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,38599,385.99,warehouse consumables 2026-01,Lenovo,,HAP-2026-01-0837,HAP-2026-01-0837,historical_ap,volume_opex
JE-HAP-2026-01-0838,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,1310,13.1,security monitoring hosts 2026-01,Snowflake,,HAP-2026-01-0838,HAP-2026-01-0838,historical_ap,volume_opex
JE-HAP-2026-01-0839,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,4621,46.21,usage overage block 2026-01,Atlassian,,HAP-2026-01-0839,HAP-2026-01-0839,historical_ap,volume_opex
JE-HAP-2026-01-0840,2026-01,2026-01-29,2026-01-29,6000-Operating,1000-Cash,900132,9001.32,premium support 2026-01,Harbor Power & Light,,HAP-2026-01-0840,HAP-2026-01-0840,historical_ap,volume_opex
JE-HAP-2026-01-0841,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,9143,91.43,usage overage block 2026-01,Snowflake,,HAP-2026-01-0841,HAP-2026-01-0841,historical_ap,volume_opex
JE-HAP-2026-01-0842,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,1440154,14401.54,premium support 2026-01,Atlassian,,HAP-2026-01-0842,HAP-2026-01-0842,historical_ap,volume_opex
JE-HAP-2026-01-0843,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,38665,386.65,warehouse consumables 2026-01,Harbor Power & Light,,HAP-2026-01-0843,HAP-2026-01-0843,historical_ap,volume_opex
JE-HAP-2026-01-0844,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,1376,13.76,security monitoring hosts 2026-01,WeWork Cambridge,,HAP-2026-01-0844,HAP-2026-01-0844,historical_ap,volume_opex
JE-HAP-2026-01-0845,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,4687,46.87,usage overage block 2026-01,Kendall Square Parking,,HAP-2026-01-0845,HAP-2026-01-0845,historical_ap,volume_opex
JE-HAP-2026-01-0846,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,900198,9001.98,premium support 2026-01,DocuSign,,HAP-2026-01-0846,HAP-2026-01-0846,historical_ap,volume_opex
JE-HAP-2026-01-0847,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,27159,271.59,warehouse consumables 2026-01,Gusto Payroll,,HAP-2026-01-0847,HAP-2026-01-0847,historical_ap,volume_opex
JE-HAP-2026-01-0848,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,11020,110.2,security monitoring hosts 2026-01,Acme Supplies LLC,,HAP-2026-01-0848,HAP-2026-01-0848,historical_ap,volume_opex
JE-HAP-2026-01-0849,2026-01,2026-01-30,2026-01-30,6000-Operating,1000-Cash,16731,167.31,usage overage block 2026-01,Office Depot,,HAP-2026-01-0849,HAP-2026-01-0849,historical_ap,volume_opex
